"csv_fid","csv_pid","csv_caption","csv_mime","csv_filename","csv_filepath","csv_status","csv_date","csv_date_y","csv_year_m"
"17689","3580","BME and ME assistant professor, Frank Hammond, has developed a vest that may change how clinicians treat at-risk patients with ARDS, which can also be caused by pneumonia, sepsis, the inhalation of harmful substances, or other injuries.","image/jpeg","frank_hammond_0.jpg","public://uploads/2020/08/frank_hammond_0.jpg","Permanent","1598039180","2020","08"
"17695","3583","Researchers adjust an ultrafast camera in preparation for studying slingshot spiders. Shown are Assistant Professor Saad Bhamla, postdoctoral researcher Symone Alexander, and Jaime Navarro, a Peruvian field guide. (Credit: Geoff Gallice)","image/jpeg","original.jpg","public://uploads/2020/08/original.jpg","Permanent","1598457664","2020","08"
"17700","3585","Designed for schoolchildren, this cartoon shows components of the slingshot spider's unique way of capturing insects. (Credit Lindsey Leigh)","image/jpeg","slingshot-spider-comic.jpg","public://uploads/2020/08/slingshot-spider-comic.jpg","Permanent","1598457664","2020","08"
"17708","3589","From Wall Street to teaching at Arizona State University","image/jpeg","wall_street_crew.jpg","public://uploads/2020/08/wall_street_crew.jpg","Permanent","1598471864","2020","08"
"17709","3590","","image/jpeg","tech_graduation_-_frakes.jpg","public://uploads/2020/08/tech_graduation_-_frakes.jpg","Permanent","1598471864","2020","08"
"17706","3598","Frakes and his ATAP team at Google","image/jpeg","group_at_google.jpg","public://uploads/2020/08/group_at_google.jpg","Permanent","1598471864","2020","08"
"17707","3602","Frakes and the EndoVantage team","image/jpeg","early_endovantage_team.jpg","public://uploads/2020/08/early_endovantage_team.jpg","Permanent","1598471864","2020","08"
"17710","3614","","image/jpeg","tech_graduation_-_frakes.jpg","public://uploads/2020/08/tech_graduation_-_frakes_0.jpg","Permanent","1598472128","2020","08"
"18145","3615","As of 2020, within the College of Engineering, 61% of undergrad students received an engineering degree from Georgia Tech. 1,249 awards granted in fiscal year 2019, with $270M granted in new research awards. The College is number one in engineering degrees awarded overall to women and minorities and in engineering doctoral degrees awarded to African-Americans. There are 16,444 students enrolled in the College as of Fall 2020 (with 32% women). We have 540 engineering faculty members, with 28 National Academy of Engineering members. There are 2M square feet of research/instructional space in across campus dedicated to engineering. 56% of engineering undergrads have an international experience before graduation. Degrees Awarded, FY20, include 2,279 bachelor’s, 1,424 master’s and 336 Ph.D.","image/jpeg","hex-infog_jan21.jpg","public://uploads/2021/01/hex-infog_jan21.jpg","Permanent","1611151984","2021","01"
"17723","3629","","image/jpeg","11e2015-p1-034.jpg","public://uploads/2020/09/11e2015-p1-034.jpg","Permanent","1600085984","2020","09"
"17739","3641","","image/jpeg","20c10200-p31-003.jpg","public://uploads/2020/09/20c10200-p31-003.jpg","Permanent","1600089141","2020","09"
"17740","3642","","image/jpeg","20c10200-p11-001.jpg","public://uploads/2020/09/20c10200-p11-001.jpg","Permanent","1600089141","2020","09"
"17741","3643","","image/jpeg","19c10400-p17-019.jpg","public://uploads/2020/09/19c10400-p17-019.jpg","Permanent","1600089141","2020","09"
"17742","3644","","image/jpeg","20c10302_p31_007.jpg","public://uploads/2020/09/20c10302_p31_007.jpg","Permanent","1600089141","2020","09"
"17743","3645","","image/jpeg","19c2300_p4_018.jpg","public://uploads/2020/09/19c2300_p4_018.jpg","Permanent","1600089141","2020","09"
"17744","3646","","image/jpeg","19c2300-p3-007.jpg","public://uploads/2020/09/19c2300-p3-007.jpg","Permanent","1600089141","2020","09"
"17745","3647","","image/jpeg","19c10200-p41-002.jpg","public://uploads/2020/09/19c10200-p41-002.jpg","Permanent","1600089141","2020","09"
"17746","3648","","image/jpeg","19c10200-p29-005.jpg","public://uploads/2020/09/19c10200-p29-005.jpg","Permanent","1600089309","2020","09"
"17747","3649","","image/jpeg","19c10200-p11-001.jpg","public://uploads/2020/09/19c10200-p11-001.jpg","Permanent","1600089309","2020","09"
"17748","3650","","image/jpeg","n19c10400-p1-002.jpg","public://uploads/2020/09/n19c10400-p1-002.jpg","Permanent","1600089309","2020","09"
"17760","3656","Travis and Troy Nunnally at Brain Rain Solutions","image/jpeg","nunnally-hero-final.jpg","public://uploads/2020/09/nunnally-hero-final.jpg","Permanent","1600459012","2020","09"
"17765","3669","Felicia Benton-Johnson from the College of Engineering is the lead PI on the project ","image/jpeg","felicia_benton-johnson_headshot.jpg","public://uploads/2020/09/felicia_benton-johnson_headshot.jpg","Permanent","1600696247","2020","09"
"17766","3674","Matt Baker from the College of Sciences is co-PI on the project ","image/jpeg","matt_baker_headshot.jpg","public://uploads/2020/09/matt_baker_headshot.jpg","Permanent","1600696247","2020","09"
"17768","3682","Matt Baker from the College of Sciences is co-PI on the project ","image/jpeg","matt_baker_headshot.jpg","public://uploads/2020/09/matt_baker_headshot_0.jpg","Permanent","1600700335","2020","09"
"17772","3688","Midtown Assistance Center is a nationally recognized non-profit organization created in 1986","image/jpeg","4546_midtown-assistance-center_kua.jpg","public://uploads/2020/09/4546_midtown-assistance-center_kua.jpg","Permanent","1600871158","2020","09"
"17773","3691","Since the start of Covid-19 in the U.S., Midtown Assistance Center has increased its outreach and resources to the community ","image/jpeg","mac_2020_v2.jpg","public://uploads/2020/09/mac_2020_v2.jpg","Permanent","1600871158","2020","09"
"17774","3701","","image/png","tavistroy.png","public://uploads/2020/09/tavistroy.png","Permanent","1601320148","2020","09"
"17780","3704","","image/jpeg","img_2529.jpg","public://uploads/2020/10/img_2529.jpg","Permanent","1601576939","2020","10"
"17781","3705","","image/jpeg","graduatingwithmsme.jpg","public://uploads/2020/10/graduatingwithmsme.jpg","Permanent","1601577021","2020","10"
"17788","3706","","image/jpeg","nunnally_photo.jpg","public://uploads/2020/10/nunnally_photo.jpg","Permanent","1601602432","2020","10"
"17792","3707","","image/png","capture.png","public://uploads/2020/10/capture.png","Permanent","1602097811","2020","10"
"17797","3712","","image/jpeg","anatomy_lab_yrw.jpeg","public://uploads/2020/10/anatomy_lab_yrw.jpeg","Permanent","1602266793","2020","10"
"17800","3713","","image/jpeg","body_portrait_002.jpg","public://uploads/2020/10/body_portrait_002.jpg","Permanent","1602266793","2020","10"
"17798","3717","Watson served as a TA for a diversity-and-inclusion-themed current events course.","image/jpeg","ta.jpg","public://uploads/2020/10/ta.jpg","Permanent","1602266793","2020","10"
"17799","3720","Watson enjoys participating in running events, leading the GT-e Distance Running Team.","image/jpeg","full_marathon.jpg","public://uploads/2020/10/full_marathon.jpg","Permanent","1602266793","2020","10"
"17801","3722","","image/jpeg","anatomy_lab_yrw.jpeg","public://uploads/2020/10/anatomy_lab_yrw_0.jpeg","Permanent","1602267143","2020","10"
"17810","3731","Schulz is a docent at Zoo Atlanta","image/jpeg","zooatlantadocent.jpg","public://uploads/2020/10/zooatlantadocent.jpg","Permanent","1602869332","2020","10"
"17809","3735","As a two-term president of the Mechanical Engineering Graduate Association, Schulz has strived to create an inclusive and supportive environment for students of all backgrounds.","image/jpeg","schulz_in_lab.jpg","public://uploads/2020/10/schulz_in_lab.jpg","Permanent","1602869332","2020","10"
"17817","3743","Rudy Gleason with children in Ethiopia ","image/jpeg","rudygleason.jpg","public://uploads/2020/10/rudygleason.jpg","Permanent","1602879445","2020","10"
"17818","3747","The image to the left displays an infant wearing current monitoring systems used at hospitals today and the image on the right displays a doll wearing the wireless wearable monitoring device Gleason is testing. ","image/png","neonates.png","public://uploads/2020/10/neonates.png","Permanent","1602879853","2020","10"
"17827","3753","W. Hong Yeo","image/jpeg","yeo_1.jpg","public://uploads/2020/10/yeo_1.jpg","Permanent","1603385224","2020","10"
"17835","3759","Thompson has interned at Deloitte three times and has a job offer. ","image/jpeg","img_0030.jpg","public://uploads/2020/10/img_0030_0.jpg","Permanent","1603465141","2020","10"
"17836","3764","","image/jpeg","img_0474.jpg","public://uploads/2020/10/img_0474_1.jpg","Permanent","1603465387","2020","10"
"17856","3780","CoE Enrollment for fall 2020: 16,440 total CoE enrollment; 8,398 graduate students; 8,042 undergraduate students; 31.5 percent of all CoE students are women. Despite the challenges of Covid-19, CoE’s total enrollment and graduate enrollment numbers are record highs. 970 undergraduates and 563 graduates enrolled in AE. 1,144 undergraduates and 291 graduates enrolled in BME. 730 undergraduates and 233 graduates enrolled in CHBE. 610 undergraduates and 354 graduates enrolled in CEE. 1,230 undergraduates and 1,157 graduates enrolled in ECE. 1,301 undergraduates and 4,688 graduates enrolled in ISyE. 255 undergraduates and 181 graduates enrolled in MSE. 1,802 undergraduates and 854 graduates enrolled in ME.","image/png","enrollment-infographic.png","public://uploads/2020/11/enrollment-infographic.png","Permanent","1604438212","2020","11"
"17858","3782","Tech students take advantage of the weather and study outside, masked and distanced.","image/jpeg","9-2-2020_-_1.jpg","public://uploads/2020/11/9-2-2020_-_1_0.jpg","Permanent","1604596652","2020","11"
"17859","3783","","image/jpeg","clark_scholars.jpg","public://uploads/2020/11/clark_scholars.jpg","Permanent","1604596652","2020","11"
"17868","3790","Early photo from pilot project of plant growth","image/png","wastewater2.png","public://uploads/2020/11/wastewater2.png","Permanent","1604856603","2020","11"
"17869","3797","Chen and a few team members in 2019. ","image/png","wastewater3.png","public://uploads/2020/11/wastewater3.png","Permanent","1604856603","2020","11"
"17871","3799","Inside the newly delivered shipping container - soon to be turned into labs. ","image/jpeg","inside_the_container2.jpg","public://uploads/2020/11/inside_the_container2.jpg","Permanent","1604941531","2020","11"
"17872","3800","Chen and a few of his team members in 2019. ","image/png","wastewater3.png","public://uploads/2020/11/wastewater3_0.png","Permanent","1604941531","2020","11"
"17875","3804","Project Halo works with members of the 3/75 Army Rangers at Fort Benning, GA","image/jpeg","b3_gauges.jpg","public://uploads/2020/11/b3_gauges.jpg","Permanent","1604943693","2020","11"
"17876","3814","Project Halo members decked out in Fort Benning swag","image/jpeg","ranger_swag1.jpg","public://uploads/2020/11/ranger_swag1.jpg","Permanent","1604943693","2020","11"
"17877","3816","Ranger mortarmen experience significantly higher levels of blast exposure","image/jpeg","81mm.jpg","public://uploads/2020/11/81mm.jpg","Permanent","1604944130","2020","11"
"17887","3819","This image from NASA’s Mars Reconnaissance Orbitershows Aram Chaos, a 280 kilometer-diameter ancient impactcrater that lies within in the Southern Highlands of Mars. IMAGE CREDIT: NASA/JPL-CALTECH/UNIV. OF ARIZONA","image/jpeg","pia22585.jpg","public://uploads/2020/11/pia22585.jpg","Permanent","1605037853","2020","11"
"17894","3825","In 2010, NASA astronaut Doug Wheelock, Expedition 24 flight engineer, uses a ham radio system in the Zvezda Service Moduleof the International Space Station.","image/jpeg","9454445686_0c9a33ca58_o.jpg","public://uploads/2020/11/9454445686_0c9a33ca58_o_0.jpg","Permanent","1605041465","2020","11"
"17884","3831","","image/jpeg","iss063e078595.jpg","public://uploads/2020/11/iss063e078595.jpg","Permanent","1605037853","2020","11"
"17885","3832","","image/jpeg","iss059e111615.jpg","public://uploads/2020/11/iss059e111615.jpg","Permanent","1605037853","2020","11"
"17888","3836"," NASA’s Mars Reconnaissance Orbiter captured this avalanche in May 2019. When astronauts journey to Mars, it will be a three-year round trip.","image/jpeg","3_avalanche_pia24035-1041.jpg","public://uploads/2020/11/3_avalanche_pia24035-1041.jpg","Permanent","1605037853","2020","11"
"17889","3840","","image/jpeg","iss059e111615.jpg","public://uploads/2020/11/iss059e111615_0.jpg","Permanent","1605038031","2020","11"
"17892","3841","Mars, home to the Aram Chaos (shown above)","image/png","stsci-h-p1829d-m-2000x2000.png","public://uploads/2020/11/stsci-h-p1829d-m-2000x2000.png","Permanent","1605038777","2020","11"
"17890","3842","In 2010, NASA astronaut Doug Wheelock, Expedition 24 flight engineer, uses a ham radio system in the Zvezda Service Moduleof the International Space Station.","image/jpeg","9454445686_0c9a33ca58_o.jpg","public://uploads/2020/11/9454445686_0c9a33ca58_o.jpg","Permanent","1605038777","2020","11"
"17891","3845","Two of Orion’s four solar array wings are exposed and surrounded by the panelsthat will protect it during launch and ascent. Artemis I will test the Orion spacecraftand SLS as an integrated system ahead of crewed flights to the Moon.IMAGE CREDIT: RADISLAV SINYAK/NASA","image/jpeg","p1010816.jpg","public://uploads/2020/11/p1010816.jpg","Permanent","1605038777","2020","11"
"17893","3849","NASA's work and partnerships at the International Space Station established U.S. space leadership.","image/jpeg","s131e011050.jpg","public://uploads/2020/11/s131e011050.jpg","Permanent","1605039199","2020","11"
"17895","3857","According to the U.S. News and World Report, Georgia Tech ranked #4 in undergraduate engineering programs, #7 in graduate engineering programs and 100% of our undergraduate degree programs rank in the Top 4. ","image/png","rankings-stats.png","public://uploads/2020/11/rankings-stats.png","Permanent","1605070761","2020","11"
"17896","3863","","image/png","academic-stats.png","public://uploads/2020/11/academic-stats.png","Permanent","1605070987","2020","11"
"17897","3866","","image/jpeg","49218873517_777ce50a28_o.jpg","public://uploads/2020/11/49218873517_777ce50a28_o.jpg","Permanent","1605071097","2020","11"
"17899","3870","","image/jpeg","49218873517_777ce50a28_o.jpg","public://uploads/2020/11/49218873517_777ce50a28_o_1.jpg","Permanent","1605071522","2020","11"
"17900","3871","","image/jpeg","49680210627_9a962ce013_o.jpg","public://uploads/2020/11/49680210627_9a962ce013_o.jpg","Permanent","1605071522","2020","11"
"17901","3876","","image/jpeg","49680210627_9a962ce013_o.jpg","public://uploads/2020/11/49680210627_9a962ce013_o_0.jpg","Permanent","1605073053","2020","11"
"17904","3877","Oluwaferanmi Adeyemo (ChBE) crossed the stage as the 100,000th living engineering graduate at fall 2019 commencement.","image/jpeg","49218873517_777ce50a28_o.jpg","public://uploads/2020/11/49218873517_777ce50a28_o_3.jpg","Permanent","1605073291","2020","11"
"17903","3878","Jayce Delker (ME), Joy Bullington (ISyE) and Tyler Boone (ME) won second place at the InVenture Prize competition.","image/jpeg","49680210627_9a962ce013_o.jpg","public://uploads/2020/11/49680210627_9a962ce013_o_1.jpg","Permanent","1605073291","2020","11"
"17910","3884","Davis works to create more opportunities in STEM fields, with a focus on minority women, through her AstroGirls Scholarship Fund.","image/png","boeing4.png","public://uploads/2020/11/boeing4.png","Permanent","1605131589","2020","11"
"17913","3888","Al-Husseini stands next to his HH-60M, used to rescue those wounded on the battlefield and bring them to a medical treatment facility.","image/jpeg","mahdi2.jpg","public://uploads/2020/11/mahdi2_0.jpg","Permanent","1605132467","2020","11"
"17914","3889","Mahdi Al-Husseini (left)demonstrates SALUS with co-inventorsand fellow Tech alumni Anthony Chen(center) and Joshua Barnett","image/jpeg","mahdi1.jpg","public://uploads/2020/11/mahdi1_0.jpg","Permanent","1605132467","2020","11"
